"store","websites","attribute_set","type","category_ids","sku","has_options","name","manufacturer","url_key","meta_title","meta_description","image","small_image","thumbnail","gift_message_available","options_container","custom_design","url_path","weight","price","cost","minimal_price","model","dimension","description","in_depth","activation_information","meta_keyword","short_description","custom_layout_update","status","tax_class_id","color","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","processor","memory","hardrive","screensize","computer_manufacturers","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","ram_size","cpu_speed","max_resolution","response_time","contrast_ratio","harddrive_speed","sku_type","weight_type","price_type","price_view","shipment_type","special_price","special_from_date"
"admin","base","Shoes","simple","16,17","cn_5","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-5","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-5.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","31.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Womens","5","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_6","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-6","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-6.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","303.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Womens","6","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_7","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-7","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-7.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","621.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Womens","7","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_m8","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-8","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-8.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","191.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Mens","8","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_m9","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-9","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-9.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","948.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Mens","9","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_m10","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-10","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-10.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","533.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Mens","10","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_m11","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-11","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-11.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","293.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Mens","11","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16,17","cn_m12","0","CN Clogs Beach/Garden Clog","CN CLogs","cn-clogs-beach-garden-clog-12","CN Clogs Beach/Garden Clog","CN Clogs Beach/Garden Clog","/c/n/cn-clogs-beach-garden-clog.jpg","/c/n/cn-clogs-beach-garden-clog-1.jpg","/c/n/cn-clogs-beach-garden-clog-2.jpg","Use config","Block after Info Column","","cn-clogs-beach-garden-clog-12.html","1.0000","15.9900","1.0000","15.9900","B000JI2N0I","","Comfortable and fun to wear these clogs are the latest trend in fashion footwear. Wear them either at the beach, in your garden, at the mall or just about anywhere you would want to be comfortable.","    * Made of EVA foam
    * Heel strap keeps shoe on foot
    * Non-marking, slip-resistant outsole
    * Weigh just 6-10 ounces

","","CN Clogs Beach/Garden Clog ","Comfortable and fun to wear these clogs are the latest trend in fashion footwear","","Enabled","Taxable Goods","Blue","Not Visible Individually","563.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","CN Clogs Beach/Garden Clog","0","simple","","","","","","","","Mens","12","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","16","asc","1","ASICS® Men's GEL-Kayano® XII","Asics","asics-men-s-gel-kayano-xii","ASICS® Men's GEL-Kayano® XII","ASICS® Men's GEL-Kayano® XII","/a/s/asics-men-s-gel-kayano-xii-2.jpg","/a/s/asics-men-s-gel-kayano-xii-2.jpg","/a/s/asics-men-s-gel-kayano-xii-2.jpg","Use config","Product Info Column","","asics-men-s-gel-kayano-xii.html","3.0000","134.9900","29.9900","134.9900","B000CP1M00","","Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. Solyte midsole material is lighter than standard EVA and SpEVA® combined with improved cushioning and durability. Impact Guidance System (I.G.S.®) uses linked componentry to encourage optimal gait while allowing for natural foot movement from heel strike to toe off. DuoMax® support system helps ensure that the shoe maintains proper support for the foot during the critical transition from heel strike to toe off. Space Trusstic® System creates a pocket between the Trusstic® System device and the midsole, allowing for greater midsole deformation and more efficient foot function. GEL® Cushioning System provides maximum rearfoot and forefoot shock attenuation. Wt. 12.6 oz.","<ul>
<ul class=""disc"">
<li> I.G.S.: Allows for natural foot movement from heel strike to toe-off<br></li>
<li>DuoMax Support System: Maintains proper support for the foot during the critical transition from heel strike to toe-off<br></li>
<li> Space Trusstic System: Allows for greater midsole deformation and more efficient foot function<br></li>
<li>GEL Cushioning System: Provides maximum rearfoot/forefoot shock attenuation<br></li>
<li>Biomorphic Fit Upper: Provides enhanced upper fit and comfort while limiting irritation</li>

</ul>","","asics, gel, kayano","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. ","","Enabled","Taxable Goods","Gray","Catalog, Search","767.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ASICS® Men's GEL-Kayano® XII","0","configurable","","","","","","","","Mens","","Tennis","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","asc_9","0","ASICS® Men's GEL-Kayano® XII","Asics","asics-men-s-gel-kayano-xii-9","ASICS® Men's GEL-Kayano® XII","ASICS® Men's GEL-Kayano® XII","","","","Use config","Block after Info Column","","asics-men-s-gel-kayano-xii-9.html","3.0000","134.9900","29.9900","134.9900","B000CP1M00","","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. Solyte midsole material is lighter than standard EVA and SpEVA® combined with improved cushioning and durability. Impact Guidance System (I.G.S.®) uses linked componentry to encourage optimal gait while allowing for natural foot movement from heel strike to toe off. DuoMax® support system helps ensure that the shoe maintains proper support for the foot during the critical transition from heel strike to toe off. Space Trusstic® System creates a pocket between the Trusstic® System device and the midsole, allowing for greater midsole deformation and more efficient foot function. GEL® Cushioning System provides maximum rearfoot and forefoot shock attenuation. Wt. 12.6 oz.","# I.G.S.?: Allows for natural foot movement from heel strike to toe-off
# DuoMax? Support System: Maintains proper support for the foot during the critical transition from heel strike to toe-off
# Space Trusstic System?: Allows for greater midsole deformation and more efficient foot function
# GEL? Cushioning System: Provides maximum rearfoot/forefoot shock attenuation
# Biomorphic Fit Upper: Provides enhanced upper fit and comfort while limiting irritation","","ASICS® Men's GEL-Kayano® XII ","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. ","","Enabled","Taxable Goods","Gray","Not Visible Individually","480.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ASICS® Men's GEL-Kayano® XII","0","simple","","","","","","","","Mens","9","Running","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","asc_10","0","ASICS® Men's GEL-Kayano® XII","Asics","asics-men-s-gel-kayano-xii-10","ASICS® Men's GEL-Kayano® XII","ASICS® Men's GEL-Kayano® XII","","","","Use config","Block after Info Column","","asics-men-s-gel-kayano-xii-10.html","3.0000","134.9900","29.9900","134.9900","B000CP1M00","","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. Solyte midsole material is lighter than standard EVA and SpEVA® combined with improved cushioning and durability. Impact Guidance System (I.G.S.®) uses linked componentry to encourage optimal gait while allowing for natural foot movement from heel strike to toe off. DuoMax® support system helps ensure that the shoe maintains proper support for the foot during the critical transition from heel strike to toe off. Space Trusstic® System creates a pocket between the Trusstic® System device and the midsole, allowing for greater midsole deformation and more efficient foot function. GEL® Cushioning System provides maximum rearfoot and forefoot shock attenuation. Wt. 12.6 oz.","# I.G.S.?: Allows for natural foot movement from heel strike to toe-off
# DuoMax? Support System: Maintains proper support for the foot during the critical transition from heel strike to toe-off
# Space Trusstic System?: Allows for greater midsole deformation and more efficient foot function
# GEL? Cushioning System: Provides maximum rearfoot/forefoot shock attenuation
# Biomorphic Fit Upper: Provides enhanced upper fit and comfort while limiting irritation","","ASICS® Men's GEL-Kayano® XII ","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. ","","Enabled","Taxable Goods","Gray","Not Visible Individually","95.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ASICS® Men's GEL-Kayano® XII","0","simple","","","","","","","","Mens","10","Running","","","","","","","","","","","","","","","","","",""
